Id,sentiment,text
6.26849E+17,neutral,"As much as I love Pride Parade, you may have a point. Jamaica isn't ready (yet!).  https://t.co/88Gyw6eK4L"
6.26865E+17,neutral,#Jerusalem should have its next pride parade on Saturday.  Can't cut people on the Sabbath!
6.26895E+17,positive,ooh!! i should totally wear my fnatic tshirt to pride parade on saturday since it's all pink n cute heh
6.26906E+17,positive,"It's going to be a BIG weekend! Pride parade, official Patio Day &amp; a holiday Monday. Check out out hours--&gt; http://t.co/SuO5nrX9Js"
6.26929E+17,positive,Not Available
6.27002E+17,neutral,"YVR! I need to find a wagon to borrow for the pride parade on Sunday. Red flyer, folding camp wagon etc. Something to hold a cooler. Halp!"
6.2704E+17,positive,Check out this awesome 1965 Cadillac De Ville that LINC will have for the Pride Parade on Sunday! Very kindly... http://t.co/pX7Jf5VQSW
6.27104E+17,positive,Ready for the Pride Parade on Sunday? Here's the route so you can plan ahead: http://t.co/sG0P9rHaMZ -#PEAKMornings http://t.co/AEQp4IGdZo
6.27154E+17,positive,I invite you to join me at the Pride Parade tomorrow. We will be meeting in the Provincial Government parking lot at 12:00pm. See you there.
6.27154E+17,neutral,We add our regrets for yesterday's tragedy at the Pride Parade. May Peace Happen during our time.  Shabbat Shalimar  https://t.co/vh3nLT2Yef
6.27181E+17,positive,Samson Odin Thor Caesar have just arrived in Brighton to assist local officers with the Pride Parade tomorrow  PS3481 http://t.co/WQXB5uNgh3
6.27186E+17,positive,"@TVP_horses Good luck Thor, Samsom,Odin and Ceasar.  Do the Mounties proud. May tomorrow's Pride Parade be a big success."
6.27227E+17,positive,Good times!  We are gearing up for the Pride Parade on Sunday!  Come out and cheer us on! Will be a great day!!!! http://t.co/8qI2tFmIjt
6.27264E+17,positive,Diversity is a beautiful thing. Watch for the #burnabyschools float in Sunday's PRIDE Parade. http://t.co/ZFJ8TLN2s6
6.27398E+17,positive,"Today it's the Pride Parade in Stockholm. It's been raining the whole summer here, but today sun is shining. Because love is shining."
6.27544E+17,positive,"Such a brilliant day in buzzing Brighton! Pride parade, sun and beach! Just wish @tjgdance and @EdwinJRay could have enjoyed it avec moi!"
6.27559E+17,positive,"Pride parade outcome: Lots of fun, a heavy sun burn and back pain. Wish I could party tonight, but packing for GDC/Gamescom takes priority."
6.27607E+17,positive,"Join us at our pride picnic this Mon Aug 3rd at 2pm, the day after Pride Parade :) http://t.co/A4GIGeBhy4  #Vancouver http://t.co/YAxegHHo6b"
6.27649E+17,neutral,Due to the Pride Parade tomorrow the Free Shuttle will not pick up @BlueHorizonVan for the entire day. Pls go to @CanadaPlace #Vancouver
6.27682E+17,positive,"@SergioToronto Thanks for RT, my dear! By the way, If you hear noise from the West, it's just this Sunday's Pride Parade in Vancouver :))"
6.27688E+17,neutral,Look for me tomorrow with the @VPL and @CityOfVancouver at #Vancouver's Pride Parade. @vancouverpride
6.27842E+17,negative,Horrible news. The 17 yo girl stabbed at the Pride Parade on Thursday died of her wounds... BDE
6.27843E+17,negative,The worst: the girl stabbed in the Pride parade has died   http://t.co/RtWE92pP4P http://t.co/oJjk6U5BCD
6.27857E+17,positive,We will have to wait to hear from #LPC ldr @JustinTrudeau he is en route to #Vancouver to march in the Pride Parade today #cdnpoli
6.27963E+17,positive,Not Available
6.27992E+17,neutral,Photos: Pride Parade in Vancouver: Hundreds of thousands took to the streets Sunday in downtown Vancouver for ... http://t.co/CBbGFBirXX
6.28033E+17,positive,Not Available
6.28038E+17,positive,Video: Pride Parade Vancouver: The 37th Annual Vancouver Pride Parade filled the streets of Vancouver Sunday. ... http://t.co/Loq0eZFrKY
6.28541E+17,positive,@NualaMcAllister @dinomulby @BBCTalkback My wife is a devout Christian and she went to the Pride Parade on Sat. and loved it.
6.28599E+17,positive,The Pride Festival starts soon in #CapeBreton! Join the labour movement Saturday at the Pride Parade! #CBpoli #canlab http://t.co/9CoJtRr4db
6.28644E+17,neutral,"Close to 700,000 people packed into Vancouver's West End Sunday afternoon to celebrate the 37th annual Pride Parade http://t.co/qnFMSWr3uI"
6.2867E+17,neutral,Sunday at the Pride Parade---by the look on his face Justin was 'just not ready'.@LG1043 http://t.co/d1qhJ9j6fR
6.29312E+17,positive,"woo! my film is all ready for the exhibition! Should be a super busy day on Sat: Exhibition, Pride parade, fetish meet up and partying!"
6.29716E+17,neutral,March with @MercyForAnimals in Cleveland's Pride Parade tomorrow.  https://t.co/gBNp73mwHp
6.29722E+17,positive,Watch the 2015 Pride Parade live from Reykjavik on our web camera on the 8th of August at 2PM http://t.co/5CvZDhwJtL
6.30027E+17,positive,We want your beautiful face in a photo w/ #PeaceCar at the Pride Parade in Madison Sunday. @OutReach_LGBT #pride http://t.co/2mIwJnKpNX
6.30068E+17,positive,Sunday is Pride Day! Come tomorrow to @WEPridefest to see Pride Parade and enjoy the day with exciting entertainment! http://t.co/HRMny0W2sg
6.30082E+17,positive,Thanks for retweeting @cluttercoco. On the road home from summer holidays. Back in Fredericton tomorrow and I'll be at the Pride Parade.
6.30099E+17,positive,Meet up at Starbucks by the Capitol around 10:30 tomorrow morning! Clipboarding before the PRIDE parade!
6.3066E+17,positive,The #Dementia Community Roadshow vehicle will join Manchester's pride parade on Saturday August 29 for the first time http://t.co/4gy5Os5jTy
6.30808E+17,negative,Not Available
6.30884E+17,neutral,lola Vancouver's Pride Parade - Sun Protection - HereInVancouver has added a photo to the pool: http://t.co/Ej9SSzTJuJ
6.32198E+17,neutral,"Some of our services will be affected tomorrow in Cardiff due to the Pride parade, full details here http://t.co/aKdNW6iong"
6.3261E+17,positive,Not Available
6.33326E+17,positive,We will be walking in the Pride Parade on Saturday (parade starts at 1pm  at Foundry/Main St. Let us know if you... http://t.co/haUHTTlaEY
6.33354E+17,neutral,"@JulieSLalonde @deBeauxOs1 I'll be working Saturday, but hope to watch the pride parade on Sunday. #canqueer #ottawa"
6.33666E+17,neutral,Not Available
6.33898E+17,neutral,Not Available
6.34704E+17,neutral,Are you attending the Pride Parade this weekend? Join our float and march with us! #CapitalPride http://t.co/m1oHG5EJlV
6.349E+17,positive,Need something to do tomorrow? Why not celebrate Pride with us by attending the Pride Parade. Start time is 1pm... http://t.co/P8nL5Tj9h7
6.34986E+17,neutral,"Gay rights advocates say conservatives need to walk the talk, not just march in Pride parade http://t.co/ef4VoDxIlX http://t.co/eANyonC1eT"
6.35178E+17,neutral,Pride Parade will take place in the downtown core tomorrow starting at 1pm. Find out which roads are affected here: http://t.co/PMFaxNPMrL
6.35184E+17,neutral,#LRT My mom just called to razz me about not inviting her to help decorate the Pride Parade float I'm going to be in tomorrow.
6.35238E+17,positive,Make plans to come join us at the Pride Parade tomorrow starting @ 13h!  #CapitalPride #OttawaPride #Ottawa
6.35534E+17,positive,We all deserve love and happiness. It was lots of fun to attend the 30th Annual Pride Parade today @dylanblackradio http://t.co/1Qnh1yfMK0
6.35544E+17,positive,A fine afternoon photographing the Pride parade on Saturday afternoon. http://t.co/WKeQm8dhi2 #BeHappy #PrideGlasgow #Pride2015
6.35603E+17,positive,Who wants to go to a Pride Parade with me Saturday?
6.36436E+17,neutral,"Fyi, it's ""Go Topless day"" on Sunday. In NYC fans of gender equality will be marching in a Pride Parade. http://t.co/3M09Twea8V"
6.36491E+17,neutral,"@bootif1 There will be some road closures on Saturday for the Pride Parade, details can be found here: http://t.co/nFmDzHmWL4"
6.36544E+17,positive,@ChairmanBLAOW sure? Magneto McKellen is leading out the Pride parade in town on Saturday
6.36662E+17,neutral,Join YES Shelter in the Pride Parade Sept 19th 1:30-3pm: &amp;nbsp;   Join the Youth Emergency Shelter as we... http://t.co/m3SFwaJNmx
6.37051E+17,positive,They should celebrate Masashi Kishimoto's historic visit to New York Comic Con with a special Hokage Pride Parade down 5th Avenue!
6.37187E+17,neutral,Parents in Zurich and going to Pride Parade tomorrow. I'm jealous :)
6.37284E+17,positive,"Remember that the Pride Parade is on tomorrow in Manchester! If you're thinking of going to town, there'll be... http://t.co/l0Lr1Gkmot"
6.37331E+17,negative,Not sure I'll get to the Manchester's Pride parade tomorrow :(
6.37355E+17,positive,Good luck to the Pride Parade tomorrow it the big city .
6.37526E+17,positive,"@HavenFusky 's party was so friggin fun and amazing, thank you for hosting, it was soooo much fun again, now the Pride Parade tomorrow!! &lt;3"
6.37682E+17,neutral,"@NBCHannibal @EW I'm missing the #Hannibal finale for #ATX Pride Parade, but can't wait to watch it tomorrow morning!!!! #MurderHusbands"
6.37804E+17,positive,Pleased to welcome the LGBT community to the Capital City for the 26th Annual Pride Parade in downtown Lansing... http://t.co/fHcfGWgqJX
6.37805E+17,positive,We're having a sausage party at 1412 E.6th St from 9pm-2:30ish. Stop by after the Pride parade
6.37922E+17,positive,A pleasure and honour to march with @stonewalluk at the Pride Parade in Manchester yesterday! #ManchesterPride2015  https://t.co/fpbjQSc3YT
6.38432E+17,positive,This Friday is the deadline to get your applications in for the Pride Parade!  You can email them to... http://t.co/OmQpYsSUXZ
6.38802E+17,positive,Anyone in Calgary going to the pride parade on Sunday?  :)
6.3881E+17,positive,Pride Parade this Sunday -- looks like it's going to be huge!  https://t.co/tbC69GU4Gm
6.3887E+17,positive,Getting the our look ready for the Pride Parade this Sunday in Calgary.
6.39419E+17,positive,Watch Brian Burke right now @GlobalCalgary ....   he's the Parade Marshall at the Pride Parade this Sunday....
6.39494E+17,positive,"My tartan will have to take a rest this year, I'm part of the broadcast crew for the Pride Parade on Sunday!! https://t.co/qyyPzdwHfM"
6.39831E+17,neutral,Not Available
6.39858E+17,positive,Are you joining us for the Pride Parade on Sun Sept 6? Starts at noon! http://t.co/sXlkWAwuKw
6.39906E+17,positive,Brian #Burke will serve as grand marshal of the #Calgary Pride Parade on Sunday. http://t.co/UkcOlsSNTD: http://t.co/NjbUJYTEDA
6.40045E+17,neutral,Not Available
6.40244E+17,positive,Planning on heading to the Pride Parade tomorrow? Here are all the details: http://t.co/u6KP5yQeD7 #YYCPride #YYC
6.40286E+17,neutral,@calgarytransit will the service disruption be fixed before the Pride Parade tomorrow?
6.40424E+17,neutral,@RainMan_246 not a lot. Id love to go to the Pride Parade on Sunday except it's suppose to rain. How about you?
6.40527E+17,positive,@JennaNFreeman Are you sure the Pride parade starts at 1st St SW.....I am pretty certain it is 1st St SE...
6.40561E+17,positive,Sportsnet 960 The FAN is a fan of the Pride Parade and we are so excited for it to get going. Grab a seat on 9th... http://t.co/CbZHptzuJw
6.40594E+17,neutral,"Kootenay Pride Parade 2015 3pm SEPTEMBER 6, 2015 Back for its 19th year, the Pride Parade is the most visible... http://t.co/2sHx9n5G8r"
6.40753E+17,negative,"""Obviously he's not going to march in the Pride parade in San Francisco,"" says one of these non-Catholic fans.... http://t.co/MNXBtqHGGD"
6.40903E+17,positive,"First the @InfernoCWHL, now the @NHLFlames march in the Pride parade - this is awesome.   http://t.co/yx3EUMUFRm"
6.41451E+17,positive,Can it just be Sunday so I can go to Burlington's Pride Parade?
6.24661E+17,positive,"If Ric Flair replaces Hogan on tough enough, I may actually start watching it @WWE"
6.25102E+17,positive,I know it's not Thursday but it's Magnum TA and Ric Flair... #cmon  https://t.co/wVcDY0lrlo
6.25104E+17,positive,Ric Flair is also telling friends he may replace Hogan on #ToughEnough
6.25135E+17,neutral,"@tholzerman @Adam_Jacobi I feel in that department you may, unfortunately, be the Buddy Landel to his Ric Flair"
6.25333E+17,positive,"29 years ago today, July 26, 1986 Dusty Rhodes won his 3rd and final NWA World title by defeating Ric Flair at the Great American Bash."
6.25543E+17,positive,"I said, ""Whoo!"" like Ric Flair, and I'm off on Wednesday, so it's finna be a #TurntUpTuesday WHOO!"
6.26124E+17,positive,Tank top Tuesday with my boy RIC FLAIR.
6.26128E+17,positive,Hmmm. so it may not be Ric Flair after all. someone else will be the new judge. IS IT STONE COLD STEVE AUSTIN? :O
6.26181E+17,neutral,Not Available
6.26352E+17,positive,"I would like to see docs on British Bulldog, Ric Flair's 16 title wins &amp; the Royal Rumble match. #DocumentThisWWE https://t.co/uKWo3wmtto"
6.26517E+17,neutral,"My Bench would be. 6th man Seth Rollins. Chris Jericho. Brock Lesnar. Ric Flair, and.... John Cena... just kidding. NOT CENA. xD"
6.26591E+17,neutral,"Night of Champions on August 29th with WLW, Ric Flair and Harley Race in Troy, Missouri http://t.co/ScDv2mjpfg via @flairwhoooooo"
6.26972E+17,positive,Joe Cronin Calling the Action Friday Night - The NATURE BOY Ric Flair Is in the House  @TopRopePro   @WWENXT @NatbyNature  @KiddWWE
6.26994E+17,positive,I guess we will be doing lots of Bear Crawling in the A.M. They will sleep better and early tomorrow night at FCA Camp! Wooo Ric Flair
